timestamp,itemid,property,value
1440298800000,55897,776,1310839
1438484400000,6339,888,21717
1431226800000,419961,283,733376 508476 1196991 888666 n12216.000
1431831600000,290149,689,150169 683159
1440298800000,212670,61,704527 310016 422480 650951
1433646000000,125699,451,769062
1433646000000,436601,112,679677
1433041200000,330827,28,150169 610517
1435460400000,129352,698,316731
1436065200000,265293,594,892415 670753 1002499 685584 789585 769062
1432436400000,55941,795,n5400.000 757932
1431226800000,142324,776,1099983
1439694000000,108569,689,150169 108779
1433646000000,95477,19,1297729 n0.000 309206
1433041200000,327541,202,757614 381071 789585
1435460400000,106604,790,n65400.000
1431226800000,352195,364,43695
1434250800000,122435,available,1
1433041200000,293266,705,769062
1433646000000,337659,categoryid,1680
1433041200000,76438,790,n5400.000
1436065200000,301112,888,1201368 145598 1022721 1206569 1000983 1128577 481453 784581 1297729 n36.000 350726 30603 832471
1431226800000,190399,364,819739
1439694000000,220087,810,769062
1439089200000,463453,447,1107648 1176545 235795 416137 440924 76225 1252024
1435460400000,408466,790,n52692.000
1433041200000,213873,46,769062
1438484400000,21368,790,n22200.000
1436065200000,66715,790,n144960.000
1437274800000,55113,496,98606 1015535
1442113200000,117987,790,n45120.000
1433041200000,280376,928,769062
1431226800000,429062,categoryid,1277
1433646000000,60792,19,1297729 n24.000 350726 30603 832471
1431226800000,2173,364,88448
1433041200000,215149,213,89372
1433041200000,424903,529,769062
1435460400000,166299,888,820122 1074975 743544 1203131 1297729 n36.000 350726 30603 832471
1434250800000,42112,719,n24.000 593897
1433041200000,207142,246,n1200.000
1433041200000,193139,available,0
1433041200000,244103,159,519769
1431226800000,261977,6,726714
1435460400000,438598,112,679677
1433646000000,69348,764,1285872
1431226800000,212051,categoryid,342
1437274800000,413469,888,952635
1432436400000,216556,1036,1154859
1439694000000,314686,30,769062
1436670000000,254746,888,85631
1432436400000,142949,888,871215 253511 1095189 632043
1435460400000,375686,available,0
1433041200000,229166,689,150169 1263524
1442113200000,433270,591,1116693
1435460400000,286039,6,1214748 593897
1431226800000,344994,available,1
1433041200000,159885,888,803607 761457 1178208 n120.000
1433041200000,110544,112,679677
1437879600000,139734,available,0
1442113200000,274536,available,1
1431226800000,271366,283,119273 16900 998825 61395 888666 973211 205513 1128577 1182824 653611 1051562 68190 784581 512066 1103229 16900 998825 61395 982014 71 554804 672479 1128577 810729 819160 857932 898004 1158829 208171 1242008 30603 49647 1036734
1432436400000,57474,566,n324.000 424566
1438484400000,7866,962,664227 1305534 664227 463202 664227
1431226800000,286489,480,616467
1433041200000,230601,410,769062
1436065200000,118922,451,1141052 n36.000
1433041200000,152483,529,1055803 1164666 625815 478187
1441508400000,320633,888,640322 1034127 315409 n348.000 424566 714364 784581 1203131 1297729 n36.000 350726 30603 832471
1435460400000,456223,283,640322 521830 28202 1316735 756269
1435460400000,190460,888,68148 30603 166606 316866 1128577 278659 700313
1433041200000,193171,1014,758584
1436670000000,310416,230,769062 1214748 1284577 178989 1128577 491017 1182824
1433041200000,28387,28,150169 610517
1440903600000,385500,888,181761
1431226800000,227885,364,191000
1435460400000,296892,839,624136
1433041200000,85627,888,958033 n6167868.000
1435460400000,335018,678,1266197
1437879600000,125868,790,n37800.000
1432436400000,297496,398,308950
1439089200000,237612,790,n129600.000
1433041200000,304891,categoryid,342
1433646000000,158552,202,713261 1162231
1436065200000,458398,544,1055803 1164666
1433646000000,111894,124,873905
1433041200000,151742,available,0
1431226800000,143382,790,n108408.000
1431226800000,23168,888,309439 113728
1431226800000,180439,available,0
1433041200000,81636,917,1337492
1432436400000,333386,1008,124229 n336.000 1144008
1435460400000,209715,available,1
1439694000000,56790,888,939026 826735 n41.520 1135780
1431226800000,360984,888,746623 621959 300207 n24.000 1072114 n64800.000 21263
1434250800000,264212,663,n187.200
1433041200000,344282,888,616701 703246 n732636.000
1437879600000,447073,888,1337430 1154859
1437879600000,100847,761,n33.840 190776
1432436400000,233254,888,1316338 1287003 798810
1435460400000,116328,678,705787
1437879600000,47968,888,765018
1432436400000,324366,550,769062
1437274800000,73411,663,1297729 n156.000 606827
1431226800000,181872,6,297603 1238769
1433646000000,344518,441,n1464.000
1431226800000,436318,categoryid,173
1440903600000,190345,888,1291272 1128577 481453 n120.000 424566 784581 1297729 n48.000 350726 30603 832471
1435460400000,122366,6,1283144 353870
1435460400000,158949,638,n12.000
1433646000000,157633,available,1
1433041200000,354494,364,1112554
1441508400000,326489,915,325894 1325686 1302225 150169 1098338
1433041200000,279888,713,1291560 28933 130295 277112
1437274800000,3563,964,n2760.000 1128577 769062
1431831600000,55593,6,150169 431733 1037547
1433041200000,279348,348,160795 1322342
1436065200000,176169,227,1101397
1433041200000,189020,961,1036095
1439694000000,416342,888,976037 n5112.000
1433041200000,309894,839,976452
1431831600000,317974,790,n29016.000
1433041200000,107273,441,n888.000
1435460400000,343757,810,n1536.000
1436670000000,260154,available,1
1436065200000,391198,888,n13308.000 616467
1432436400000,128487,888,801312
1439694000000,219209,categoryid,1147
1431226800000,170051,678,886895
1433041200000,349826,581,181384
1441508400000,428556,790,n32520.000
1433646000000,449875,678,922011 840490
1437274800000,229521,790,n121080.000
1435460400000,139582,846,150169 727528 1050009
1432436400000,336215,785,992862
1435460400000,428763,888,1332596
1432436400000,196290,1036,1249390
1440903600000,87177,888,325083 40557 1101194 369338 992862 951748 685028 1284577 329615 1284577 n40.800 1135780 1284577 n96.000 1187104 539109 661116 1257525 1284577 n12000.000 1187104 1284577 618514 980588 927741 376092 1284577 670753 n96.000 1284577 1169991
1431226800000,326495,888,1196840
1437274800000,291409,815,769062
1431226800000,457277,159,519769
1433646000000,114990,611,n12.000 1187104
1433041200000,101879,227,1020281 150169 1037891
1437274800000,432964,962,664227 1305534 664227 463202 664227
1436670000000,126883,961,629205 n12000.000
1432436400000,294424,506,961511 1284577 237874 928736
1432436400000,245899,1036,1318567
1439694000000,290009,28,150169 1037891
1435460400000,98044,451,140719 553394
1433646000000,430917,227,188678 1095950 58077 150169 22871
1435460400000,96204,33,1305836
1441508400000,61052,400,1297729 n720.000 1178208 n900.000 424566
1432436400000,413333,102,769062
1433041200000,110573,364,24052
1431226800000,321511,776,960405
1439694000000,69955,888,79298 422480 1311245
1437274800000,311750,888,322480 195373 947275 788803 1297729 n96.000 350726 30603 832471
1433041200000,348513,917,n4238412.000
1433041200000,85976,available,1
1433041200000,99130,797,1315096
1438484400000,350525,776,674270
1440903600000,70241,888,5135 820641
1433041200000,119039,400,1133587 424566
1438484400000,89590,852,1116693
1431226800000,168746,790,n16308.000
1439694000000,257812,776,20147
1433041200000,38877,28,150169 819637
1433041200000,367171,400,269011 n720.000 424566
1435460400000,135016,888,128748 877433 n687854124.000 992862 647924 221748 1284577 342994 1284577 n36.000 1135780 1284577 n48.000 1187104 1319429 661116 1257525 1284577 n6000.000 1187104 1284577 992862 625815 1119999 1284577 670753 n96.000 253573 1284577 1169991
1439089200000,447368,available,0
1431226800000,459647,764,1285872
1431226800000,64273,917,1322176
1434250800000,327428,1032,703585
1439694000000,344025,434,769062
1431226800000,53604,790,n406920.000
1436065200000,189908,790,n7680.000
1431226800000,226829,categoryid,1680
1439694000000,306125,283,1308244 1315989 1079455 n1800.000 1146011
1440903600000,208493,888,166897 688107
1439089200000,449760,790,n6840.000
1431226800000,364562,available,0
1432436400000,257446,584,769062
1431226800000,5556,283,319724 365855 1124401 1031526 n26040.000
1438484400000,30562,888,848940
1431226800000,190221,364,513854
1431226800000,239907,283,740734 862730 225862 942744 861030 1024753 224903 741149 1052525 353870 992688 1284004 740734 1244358 1097148 269926 673583 522539 1128577 1149392 727067 773849 380713 1077770 688997 30603 112019
1439694000000,136716,669,n21.600 1135780
1432436400000,243454,28,150169 274770 79212
1439694000000,107694,888,n8906208.000 520872
1432436400000,204345,888,292481 1242177 475794 639502 433500
1433041200000,318871,790,n46188.000
1435460400000,163354,284,769062
1437879600000,165511,categoryid,1539
1439694000000,395225,790,n299880.000
1431226800000,120621,112,679677
1433041200000,459128,776,356039
1433646000000,259695,790,n40680.000
1439089200000,339451,6,598588 150169 410229 150169 639134
1432436400000,413358,888,560908 373953 621483 931543
1439694000000,55578,790,n193800.000
1439694000000,361852,546,1050009 1216947
1435460400000,284280,839,830700
1440298800000,205148,888,388150 n7200.000 1093417
1436065200000,266105,202,344206 1237287 n60.000
1435460400000,413964,764,1285872
1433041200000,11923,790,n38160.000
1431226800000,64853,112,679677
1439694000000,115819,available,0
1440298800000,108104,888,61227 1154859
1433646000000,377452,available,0
1433041200000,3501,790,n87480.000
1432436400000,33709,243,685198
1436670000000,167747,888,1206046 309835 237874 592541 784581 1297729 n96.000 350726 30603 832471
1439694000000,326422,749,n14.400 1128577
1435460400000,407695,120,n48.000 1187104 639502 1284004 923584
1442113200000,256708,888,889852 992862 677128 447045 n4080.000 n18.000 1135780 1284577 n169.200 1284577 n12288.000 628176 n9216.000 1240596 1284577 n3072.000 545395 1284577 n480.000 1187104 1284577 651785 1284577 992862 721332 1284577 288796 1284577 814297 670753 114844 685584 1318567
1433041200000,290558,available,0
1433646000000,74216,994,150169 780351 1079844 888666
1431226800000,353450,159,519769
1432436400000,115094,962,664227
1433646000000,80564,797,1315096
1432436400000,372218,202,188384 318063
1433646000000,385997,460,740324 347125
1439089200000,325605,888,1115859 1269145
1442113200000,137589,790,n57480.000
1433041200000,154777,810,n384.000
1431226800000,321370,729,769062
1431226800000,14530,112,679677
1438484400000,5323,400,269011 n900.000 424566
1433041200000,335304,888,150169 1283144 353870 1283318 936380
1433041200000,413677,441,n504.000
1431226800000,108331,categoryid,324
1433646000000,418473,962,664227
1434250800000,268605,915,619858 954421 218476
1437879600000,450233,790,n19680.000
1433646000000,232745,602,618514 980588
1440298800000,226124,888,1194153
1440903600000,251404,451,1141052 n24.000 140719 553394
1433646000000,227666,839,286484
1433041200000,63544,839,312623
1439694000000,118587,810,769062
1431226800000,136516,6,452320 853231
1436065200000,71362,888,1218296 279101 747569
1439089200000,40285,888,1218407 1079844 n32640.000 109900 992862 951748 103615 1284577 429513 1284577 n37.200 1135780 1284577 n96.000 1187104 661116 1284577 n24000.000 1187104 1284577 618514 980588 927741 200712 1284577 670753 n96.000 253573 1284577 1169991
1432436400000,78107,227,598729
1433646000000,254991,888,724380 843493 284205 1072279
1436670000000,200201,915,320245 45447 703408 505888
1439089200000,168025,888,n14520.000 1151795
1431226800000,217281,771,n15.600 190776 639502 n32.400 190776
1435460400000,152388,6,430845 98427
1431226800000,81779,283,839336 1120576 114320 181023
1440903600000,203022,available,0
1439694000000,190303,790,n58320.000
1439694000000,312959,422,769062
1431226800000,42519,917,458489
1440903600000,121533,888,1022661
1440298800000,195012,790,n24600.000
1431831600000,92386,227,1037891
1431226800000,226470,categoryid,1320
1439089200000,376799,categoryid,1226
1433041200000,180956,202,189502
1435460400000,390535,689,150169 1002405
1437879600000,320691,790,n4200.000
1436065200000,238133,451,1141052 n36.000 140719 553394
1433041200000,286980,839,820477
1435460400000,204899,790,n70920.000
1432436400000,5548,348,452320 853231
1431226800000,115632,917,608901 834323
1433646000000,379445,230,1298303
1431831600000,405185,928,769062
1438484400000,165516,888,150169 460346 1037285 812701 375545 1107526 30603 727751 660633
1431226800000,281940,6,668584
1442113200000,264219,19,n96.000 639502 n168.000 350726
1433041200000,171485,categoryid,546
1438484400000,38580,available,0
1437879600000,248904,1032,98606 1015535
1438484400000,340816,6,628374 24927
1439694000000,72537,453,769062
1439694000000,434502,888,767984
1437274800000,392965,available,0
1439694000000,94734,550,769062
1433041200000,180870,764,1285872
1431226800000,200531,categoryid,1221
1433041200000,363375,159,519769
1442113200000,149834,categoryid,282
1431226800000,246913,available,0
1435460400000,335388,61,422480 650951
1431226800000,204300,available,0
1439694000000,197429,956,769062
1433041200000,43917,451,1141052 n25.200
1433041200000,159113,917,324209 n7680.000 977084 182200
1442113200000,6524,888,978235 140958 n27960.000 824508 1318567
1431226800000,122303,available,0
1436670000000,358730,230,769062 1214748 769062
1436670000000,158456,1036,769062 1181691 769062
1431226800000,399051,6,1322342 1174704
1431831600000,125517,888,1123780 1097148 460777 792281 876303
1431831600000,313110,790,n78360.000
1431226800000,377340,available,0
1433041200000,75958,297,n189.600 424566
1431831600000,294800,348,1135568
